Mouseclicks;Time per Task
2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 18, 2, 4, 5, 2, 5, 5, 3, 5, 4, 3, 4, 2, 2, 3, 5, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 4, 2, 3, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 6, 3, 4, 2, 2, 2, 2, 9;'4.8', '1.4', '3.5', '3.5', '3.3', '1.9', '4.0', '2.9', '3.6', '5.7', '5.0', '5.5', '34.1', '2.8', '8.9', '8.9', '3.1', '8.3', '7.0', '3.7', '8.1', '4.9', '5.2', '5.2', '2.7', '3.2', '9.4', '18.0', '4.7', '3.8', '6.6', '3.6', '10.3', '4.6', '5.4', '3.7', '3.0', '3.3', '3.7', '7.1', '2.8', '4.3', '6.5', '6.6', '4.0', '4.4', '4.0', '5.1', '5.4', '3.1', '3.4', '3.5', '3.3', '3.6', '6.7', '5.4', '2.4', '3.9', '3.6', '3.8', '3.2', '4.3', '2.4', '4.3', '3.8', '5.7', '3.3', '4.4', '4.6', '4.3', '2.9', '6.0', '4.4', '5.7', '6.5', '6.1', '3.2', '5.4', '3.0', '3.1', '4.9', '6.2', '15.7', '4.3', '8.6', '2.7', '3.9', '3.0', '3.7', '9.7', '5.7', '17.1', '3.0', '11.4', '2.6', '21.8', '2.0', '4.5', '4.1', '5.0', '5.6', '6.6', '3.0', '9.5', '3.7', '10.0', '2.6', '7.0', '5.5', '5.8', '2.8', '2.4', '29.9'
