Mouseclicks;Time per Task
2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 3, 2, 4, 2, 2, 2;'4.3', '15.7', '6.2', '4.9', '3.1', '3.0', '5.4', '3.2', '6.1', '6.5', '5.7', '4.4', '6.0', '2.9', '4.3', '4.6', '4.4', '3.3', '5.7', '3.8', '4.3', '2.4', '4.3', '3.2', '3.8', '3.6', '3.9', '2.4', '5.4', '6.7', '3.6', '3.3', '3.5', '3.4', '3.1', '5.4', '5.1', '4.0', '4.4', '4.0', '6.6', '6.5', '4.3', '2.8', '7.1', '3.7', '3.3', '3.0'
